idLoc,idProv,nomLoc,nomZona
1794,1,Spurr,BAHIA BLANCA
1795,1,Villa Rosas,BAHIA BLANCA
1796,1,Villa Serra,BAHIA BLANCA
1797,1,Aguara,BAHIA BLANCA
1798,1,Colonia La Merced,VILLARINO
1799,1,Cuatreros,BAHIA BLANCA
1800,1,General Daniel Cerri,BAHIA BLANCA
1801,1,Kilometro 666,BAHIA BLANCA
1802,1,Sauce Chico,BAHIA BLANCA
1803,1,Base Aeronaval Cmte Espora,BAHIA BLANCA
1804,1,Almirante Solier,CORONEL DE M L ROSALES
1805,1,Balneario,CORONEL DE M L ROSALES
1806,1,Desvio Sandrini,CORONEL DE M L ROSALES
1807,1,Kilometro 652,BAHIA BLANCA
1808,1,La Martina,CORONEL DE M L ROSALES
1809,1,Pehuen - Co,CORONEL DE M L ROSALES
1810,1,Punta Alta,CORONEL DE M L ROSALES
1811,1,Villa Del Mar,CORONEL DE M L ROSALES
1812,1,Villa Laura,CORONEL DE M L ROSALES
1813,1,Villa Maio,CORONEL DE M L ROSALES
1814,1,Arroyo Pareja,CORONEL DE M L ROSALES
1815,1,Isla Catarelli,CORONEL DE M L ROSALES
1816,1,Puerto Belgrano,CORONEL DE M L ROSALES
1817,1,Puerto Rosales,CORONEL DE M L ROSALES
1818,1,Baterias,CORONEL DE M L ROSALES
1819,1,Bajo Hondo,CORONEL DE M L ROSALES
1820,1,La Virginia,CORONEL DE M L ROSALES
1821,1,Las Oscuras,CORONEL DORREGO
1822,1,Paso Mayor,CORONEL DE M L ROSALES
1823,1,Alferez San Martin,BAHIA BLANCA
1824,1,Chasico,TORNQUIST
1825,1,Choique,TORNQUIST
1826,1,El Cortapie,TORNQUIST
1827,1,Empalme Piedra Echada,PUAN
1828,1,Lopez Lecube,PUAN
1829,1,Nueva Roma,TORNQUIST
1830,1,Pelicura,TORNQUIST
1831,1,Piedra Ancha,PUAN
1832,1,Venancio,BAHIA BLANCA
1833,1,Cabildo,BAHIA BLANCA
1834,1,Cochrane,BAHIA BLANCA
1835,1,Coronel Falcon,CORONEL PRINGLES
1836,1,Corti,BAHIA BLANCA
1837,1,Estomba,TORNQUIST
1838,1,San Jose De Otamendi,GENERAL ALVARADO
1839,1,Sierra De Los Padres,GENERAL PUEYRREDON
1840,1,Comandante Nicanor Otamendi,GENERAL ALVARADO
1841,1,Dionisia,GENERAL ALVARADO
1842,1,La Ballenera,GENERAL ALVARADO
1843,1,La Colmena,GENERAL ALVARADO
1844,1,La Elma,GENERAL ALVARADO
1845,1,La Lucia,GENERAL ALVARADO
1846,1,La Madrecita,GENERAL ALVARADO
1847,1,La Reforma,GENERAL ALVARADO
1848,1,Las Lomas,GENERAL ALVARADO
1849,1,Los Patos,GENERAL ALVARADO
1850,1,San Cornelio,GENERAL ALVARADO
1851,1,San Felipe,GENERAL ALVARADO
1852,1,Chapadmalal,GENERAL PUEYRREDON
1853,1,Haras Chapadmalal,GENERAL PUEYRREDON
1854,1,La Florida,GENERAL PUEYRREDON
1855,1,Las Piedritas,GENERAL ALVARADO
1856,1,Mechongue,GENERAL ALVARADO
1857,1,Santa Isabel,GENERAL PUEYRREDON
1858,1,Yraizoz,GENERAL ALVARADO
1859,1,Balneario Atlantida,GENERAL ALVARADO
1860,1,Balneario Camet Norte,GENERAL ALVARADO
1861,1,Balneario Frente Mar,GENERAL ALVARADO
1862,1,Balneario La Baliza,GENERAL ALVARADO
1863,1,Balneario Playa Dorada,GENERAL ALVARADO
1864,1,Barrio Oeste,GENERAL ALVARADO
1865,1,Barrio Parque Bristol,GENERAL ALVARADO
1866,1,El Centinela,GENERAL ALVARADO
1867,1,El Marquesado,GENERAL ALVARADO
1868,1,El Pito,GENERAL ALVARADO
1869,22,Faro Campana,DESEADO
1870,22,Los Manantiales,MAGALLANES
1871,21,Ranquil Huao,CUSHAMEN
1872,21,Cañadon Chileno,TELSEN
1873,21,Carhue Niyeo,GASTRE
1874,21,Chacay Este,TELSEN
1875,21,Chacay Oeste,TELSEN
1876,21,Chasico,TELSEN
1877,21,Colelache,GASTRE
1878,21,El Alamo,TELSEN
1879,21,El Chacay,GASTRE
1880,21,El Condor,BIEDMA
1881,21,El Escorial,GASTRE
1882,21,El Pastizal,BIEDMA
1883,21,El Piquillin,BIEDMA
1884,21,El Quilimuay,BIEDMA
1885,21,El Ruano,BIEDMA
1886,21,El Salitral,BIEDMA
1887,21,Gan Gan,TELSEN
1888,21,Gastre,GASTRE
1889,21,La Corona,BIEDMA
1890,21,La Rosilla,BIEDMA
1891,21,Laguna De Vacas,TELSEN
1892,21,Laguna Fria,TELSEN
1893,21,Lagunita Salada,GASTRE
1894,21,Larralde,BIEDMA
1895,21,Loreto,BIEDMA
1896,21,Mallin Grande,FUTALEUFU
1897,21,Mallin Grande,TELSEN
1898,21,Medanos,BIEDMA
1899,21,Painaluf,TELSEN
1900,21,Peninsula Valdes,BIEDMA
1901,21,Pirre Mahuida,GASTRE
1902,21,Plancuntre,GASTRE
1903,21,Puerto Piramides,BIEDMA
1904,21,Puerto San Roman,BIEDMA
1905,21,Punta Bajos,BIEDMA
1906,21,Punta Delgada,BIEDMA
1907,21,Punta Norte,BIEDMA
1908,21,Rio Chubut,BIEDMA
1909,21,Sacanana,GASTRE
1910,21,Salinas Chicas,BIEDMA
1911,21,Salinas Grande,BIEDMA
1912,21,San Jose,BIEDMA
1913,21,Seprucal,TELSEN
1914,21,Sierra Chata,GATRE
1915,21,Sierra Rosada,TULUMBA
1916,21,Talagapa,TELSEN
1917,21,Tatuen,TELSEN
1918,21,Telsen,TELSEN
1919,21,Cochico,BIEDMA
1920,21,Arroyo Pescado,FUTALEUFU
1921,21,Cerro Centinela,FUTALEUFU
1922,22,Colonia Leandro N Alem,LAGO BUENOS AIRES
1923,22,El Portezuelo,LAGO BUENOS AIRES
1924,22,Ingeniero Pallavicini,LAGO BUENOS AIRES
1925,22,La Asturiana,LAGO BUENOS AIRES
1926,22,Lago Buenos Aires,LAGO BUENOS AIRES
1927,22,Monte Ceballos,LAGO BUENOS AIRES
1928,22,Nacimientos Del Pluma,LAGO BUENOS AIRES
1929,22,Perito Moreno,LAGO BUENOS AIRES
1930,22,Rio Fenix,LAGO BUENOS AIRES
1931,22,Los Antiguos,LAGO BUENOS AIRES
1932,22,Gobernador Moyano,DESEADO
1933,22,Kilometro 8,DESEADO
1934,22,Paso Gregores,
1935,22,Puerto Deseado,DESEADO
1936,22,Tellier,DESEADO
1937,22,Tres Cerros,DESEADO
1938,22,Cabo Blanco,DESEADO
1939,22,Cabo Tres Puntas,DESEADO
1940,22,El Hueco,DESEADO
1941,22,El Hunco,DESEADO
1942,22,El Loro,DESEADO
1943,22,El Pazuco,DESEADO
1944,22,El Polvorin,DESEADO
1945,22,Estancia Aguada A Pique,DESEADO
1946,22,Estancia Aguada La Oveja,DESEADO
1947,22,Estancia Cerro Redondo,DESEADO
1948,22,Estancia El Chara,DESEADO
1949,22,Estancia La Aguada,DESEADO
1950,22,Estancia La Estrella,DESEADO
1951,22,Estancia Las Violetas,DESEADO
1952,22,Estancia Tres Puntas,DESEADO
1953,22,La Central,DESEADO
1954,22,La Fecundidad,DESEADO
1955,22,La Madrugada,DESEADO
1956,22,La Margarita,DESEADO
1957,22,La Protegida,DESEADO
1958,22,La Rosada,DESEADO
1959,22,La Violeta,DESEADO
1960,22,Mazaredo,DESEADO
1961,22,Sarita,DESEADO
1962,22,Aguada Grande,DESEADO
1963,22,Cerro Blanco,DESEADO
1964,22,Desamparados,DESEADO
1965,22,El Barbucho,DESEADO
1966,22,Floradora,DESEADO
1967,22,Jaramillo,DESEADO
1968,22,Las Negras,DESEADO
1969,21,Dos Pozos,FLORENT AMEGHINO
1970,21,Florentino Ameghino,FLORENT AMEGHINO
1971,21,Parada Uzcudun,FLORENT AMEGHINO
1972,21,Santa Ana,FLORENT AMEGHINO
1973,21,Trelew,FLORENT AMEGHINO
1974,21,Alto De Las Plumas,MARTIRES
1975,21,Bajada Del Diablo,TELSEN
1976,21,Base Aeronaval Almirante Zar,RAWSON
1977,21,Cabeza De Buey,MARTIRES
1978,21,Dique Florentino Ameghino,GAIMAN
1979,21,El Miramar,FLORENT AMEGHINO
1980,21,El Mirasol,MARTIRES
1981,21,Las Plumas,MARTIRES
1982,21,Puente Hendre,RAWSON
1983,21,Valle De Las Plumas,MARTIRES
1984,21,Bajo De Los Huesos,RAWSON
1985,21,Casa Blanca,RAWSON
1986,21,Charque Chico,RAWSON
1987,21,Playa Union,RAWSON
1988,21,Chacra De Austin,FUTALEUFU
1989,19,Machico,MINAS
1990,19,Mayan Mahuida,CHOS MALAL
1991,19,Milla,MINAS
1992,19,Mina Carrascosa,PEHUENCHES
1993,19,Mina Lileo,MINAS
1994,19,Nahueve,MINAS
1995,19,Nereco Norte,MINAS
1996,19,Nireco,MINAS
1997,19,Palau,CHOS MALAL
1998,19,Pampa De Tril,PEHUENCHES
1999,19,Pampa Ferreira,CHOS MALAL
2000,19,Paso Barda,PEHUENCHES
2001,15,Puesto Agua Chacay Co,CHOS MALAL
2002,19,Quempu Leufu,CHOS MALAL
2003,19,Reñileo,MINAS
2004,19,Rio Barrancas,PEHUENCHES
2005,19,San Eduardo,PEHUENCHES
2006,19,Taquimilan Abajo,ÑORQUIN
2007,19,Tierras Blancas,MINAS
2008,19,Tihue,CHOS MALAL
2009,15,Tres Chorros,ÑORQIUN
2010,19,Tres Chorros,ÑORQUIN
2011,19,Tricao Malal,CHOS MALAL
2012,19,Trili,LA POMA
2013,19,Varvarco,MINAS
2014,20,Bajo Rico,AVELLANEDA
2015,20,Benjamin Zorrilla,AVELLANEDA
2016,20,Choele Choel,AVELLANEDA
2017,20,Fortin Uno,AVELLANEDA
2018,20,La Elvira,AVELLANEDA
2019,20,La Sara,AVELLANEDA
2020,20,Los Molinos,AVELLANEDA
2021,20,Negro Muerto,AVELLANEDA
2022,20,Paso Piedra,AVELLANEDA
2023,20,Puesto Faria,AVELLANEDA
2024,20,Rinconada,AVELLANEDA
2025,20,Sauce Blanco,AVELLANEDA
2026,20,Tragua Tragua,AVELLANEDA
2027,20,Isla Grande,AVELLANEDA
2028,19,Mamul Malal,HUILICHES
2029,19,Las Toscas,PICUNCHES
2030,19,Las Tres Lagunas,PICUNCHES
2031,19,Liu Cullin,PICUNCHES
2032,19,Llamuco,PICUNCHES
2033,19,Los Galpones,PICUNCHES
2034,19,Mallin Blanco,PICUNCHES
2035,19,Mallin Chileno,PICUNCHES
2036,19,Mallin De La Cueva,PICUNCHES
2037,19,Mallin De Mena,PICUNCHES
2038,19,Mallin Del Rubio,PICUNCHES
2039,19,Mallin Quemado,PICUNCHES
2040,19,Paso Ancho,PICUNCHES
2041,19,Piche Ponon,PICUNCHES
2042,19,Piedras Bayas,PICUNCHES
2043,19,Pino Hachado,PICUNCHES
2044,19,Pino Solo,PICUNCHES
2045,19,Pozo Hualiches,PICUNCHES
2046,19,Primeros Pinos,PICUNCHES
2047,19,Quebrada Honda,PICUNCHES
2048,19,Ramichal,PICUNCHES
2049,19,Ranquilao,PICUNCHES
2050,19,Ruca Mahuida,PICUNCHES
2051,19,Salquico,PICUNCHES
2052,19,Coli Malal,PICUNCHES
2053,19,Confluencia Del Aguijon,PICUNCHES
2054,19,Costa Del Arroyo Salado,LONCOPUE
2055,19,Covunco Abajo,ZAPALA
2056,19,Covunco Centro,ZAPALA
2057,19,El Peralito,LONCOPUE
2058,19,El Salado,LONCOPUE
2059,19,Franhuncura,LONCOPUE
2060,19,Huncal,LONCOPUE
2061,19,Mariano Moreno,ZAPALA
2062,19,Nau Nauco,ÑORQUIN
2063,19,Pampa Del Salado,LONCOPUE
2064,19,Pichaihue,ÑORQUIN
2065,19,Pichi Neuquen,ÑORQUIN
2066,19,Pilmatue,PICUNCHES
2067,15,Puesto El Peralito,LONCOPUE
2068,19,Quili Malal,PICUNCHES
2069,19,Quintuco,LONCOPUE
2070,19,Rio Agrio,PICUNCHES
2071,19,Taquimilan,ÑORQUIN
2072,19,Trahuncura,LONCOPUE
2073,19,Vaca Muerta,PICUNCHES
2074,19,Aguada Chacay-Co,CHOS MALAL
2075,19,Andacollo,MINAS
2076,19,Anquinco,CHOS MALAL
2077,19,Arroyo Blanco,CHOS MALAL
2078,19,Barrancas,PEHUENCHES
2079,19,Batre Lauquen,CHOS MALAL
2080,19,Bella Vista,MINAS
2081,19,Buta Mallin,ÑORQUIN
2082,19,Buta Ranquil,PEHUENCHES
2083,19,Buta-Co,PEHUENCHES
2084,19,Caepe Malal,CHOS MALAL
2085,19,Cajon De Curi Leuvu,CHOS MALAL
2086,19,Cajon Grande,CHOS MALAL
2087,19,Camaleones,MINAS
2088,19,Cañada Seca,CHOS MALAL
2089,19,Cancha Huiganco,CHOS MALAL
2090,19,Casa De Piedra,CHOS MALAL
2091,19,Cayanta,MINAS
2092,19,Cerro Negro,CHOS MALAL
2093,19,Cerro Negro,CHOS MALAL
2094,19,Chacay Melehue,CHOS MALAL
2095,19,Chacay-Co,CHOS MALAL
2096,19,Chapua,CHOS MALAL
2097,19,Chapua Abajo,CHOS MALAL
2098,19,Chos Malal,CHOS MALAL
2099,19,Coyuco,CHOS MALAL
2100,19,Curu Leuvu,CHOS MALAL
2101,19,El Alamito,CHOS MALAL
2102,19,El Chingue,MINAS
2103,19,El Cholar,ÑORQUIN
2104,19,El Curileo,CHOS MALAL
2105,19,El Durazno,MINAS
2106,19,El Tromen,CHOS MALAL
2107,19,Filmatue,MINAS
2108,21,Puerto Rawson,RAWSON
2109,22,Piedra Clavada,DESEADO
2110,22,Piedras Pintadas,DESEADO
2111,22,Piramides,DESEADO
2112,22,Yegua Muerta,DESEADO
2113,22,Agua Escondida,DESEADO
2114,22,El Molle,DESEADO
2115,22,Fitz Roy,DESEADO
2116,22,Koluel Kayke,DESEADO
2117,22,Monte Verde,DESEADO
2118,22,Tehuelches,DESEADO
2119,21,Arroyo Quilpa,SARMIENTO
2120,21,Cañada Pacifico,SARMIENTO
2121,20,Balneario Las Grutas,SAN ANTONIO
2122,20,Cona Niyeu,9 DE JULIO
2123,20,Puerto San Antonio Este,
2124,20,Sierra De La Ventana,VALCHETA
2125,20,Sierra Paileman,VALCHETA
2126,20,Arroyo Salado,SAN ANTONIO
2127,21,Arroyo Verde,BIEDMA
2128,20,Campana Mahuida,
2129,20,Colonia Chilavert,SAN ANTONIO
2130,21,Empalme Puerto Lobos,BIEDMA
2131,21,Puerto Lobos,BIEDMA
2132,20,Sierra Grande,SAN ANTONIO
2133,20,Aguada Cecilio,VALCHETA
2134,20,El Salado,VALCHETA
2135,20,Lipetren,VALCHETA
2136,20,Macachin,VALCHETA
2137,20,Musters,VALCHETA
2138,20,Pajalta,VALCHETA
2139,20,Piedra Clavada,VALCHETA
2140,20,Punta De Agua,VALCHETA
2141,20,San Jose De Paja Alta,VALCHETA
2142,20,Valcheta,VALCHETA
2143,21,Aeropuerto,ESCALANTE
2144,21,Barrio Aeronautico,ESCALANTE
2145,21,Barrio Castelli,ESCALANTE
2146,21,Barrio Ciudadela,ESCALANTE
2147,21,Barrio Guemes,ESCALANTE
2148,21,Barrio Petroleros Privados,ESCALANTE
2149,21,Barrio Roque Saenz Peña,ESCALANTE
2150,21,Barrio Saavedra,ESCALANTE
2151,21,Barrio Sarmiento,ESCALANTE
2152,21,Uzcudun,FLORENT AMEGHINO
2153,20,Aguada De Guerra,25 DE MAYO
2154,20,Buenzaniyeu,25 DE MAYO
2155,20,Caltrauna,25 DE MAYO
2156,20,Cañada Grande,25 DE MAYO
2157,20,Cerro Abanico,25 DE MAYO
2158,20,Comi-C,9 DE JULIO
2159,20,Ganzu Lauquen,9 DE JULIO
2160,20,La Rinconada,25 DE MAYO
2161,20,Lagunita,25 DE MAYO
2162,20,Lenzaniyen,25 DE MAYO
2163,20,Loma Blanca,25 DE MAYO
2164,20,Los Menucos,25 DE MAYO
2165,20,Prahuaniyeu,25 DE MAYO
2166,21,Cerro Radal,CUSHAMEN
2167,20,Costa Del Rio Azul,BARILOCHE
2168,20,El Azul,BARILOCHE
2169,20,El Bolson,BARILOCHE
2170,20,El Manso,BARILOCHE
2171,21,Las Golondrinas,CUSHAMEN
2172,20,Los Repollos,BARILOCHE
2173,20,Mallin Ahogado,BARILOCHE
2174,21,Rio Puelo,CUSHAMEN
2175,20,Villa Turismo,BARILOCHE
2176,20,Balneario Massini,
2177,20,El Dique,ADOLFO ALSINA
2178,20,General Liborio Bernal,ADOLFO ALSINA
2179,20,La Meseta,ADOLFO ALSINA
2180,20,Mata Negra,ADOLFO ALSINA
2181,20,Ruta 3 Kilometro 974,
2182,20,Viedma,ADOLFO ALSINA
2183,20,Balneario El Condor,ADOLFO ALSINA
2184,20,Balneario La Boca,
2185,20,Colonia General Frias,CONESA
2186,20,Cubanea,ADOLFO ALSINA
2187,20,La Granja,CONESA
2188,20,Monte Bagual,ADOLFO ALSINA
2189,20,San Javier,ADOLFO ALSINA
2190,20,Segunda Angostura,CONESA
2191,20,Teniente Gral Eustaquio Frias,CONESA
2192,20,Zanjon De Oyuela,ADOLFO ALSINA
2193,20,Chocori,CONESA
2194,20,Colonia La Luisa,CONESA
2195,20,Colonia San Juan,CONESA
2196,20,Coronel Francisco Sosa,CONESA
2197,20,El Porvenir,CONESA
2198,20,General Conesa,CONESA
2199,20,Ingenio San Lorenzo,CONESA
2200,20,La Carolina,CONESA
2201,20,La Flecha,CONESA
2202,20,Luis M Zagaglia,CONESA
2203,20,Nueva Carolina,CONESA
2204,20,Puesto Gaviña,CONESA
2205,20,Rincon De Gastre,CONESA
2206,20,San Juan,CONESA
2207,20,San Lorenzo,CONESA
2208,20,San Simon,CONESA
2209,20,Travesia Castro,CONESA
2210,1,Cantera Villalonga,PATAGONES
2211,1,Carmen De Patagones,PATAGONES
2212,20,China Muerta,ADOLFO ALSINA
2213,1,El Bagual,PATAGONES
2214,1,Faro Segunda Barranca,PATAGONES
2215,1,Las Cortaderas,PATAGONES
2216,1,Termas Los Gauchos,PATAGONES
2217,20,Boca De La Travesia,CONESA
2218,20,Cerro Baraja,CONESA
2219,21,Cañadon Carril,SARMIENTO
2220,21,Comodoro Rivadavia,ESCALANTE
2221,19,San Demetrio,PICUNCHES
2222,19,Aguas De Las Mulas,LONCOPUE
2223,19,Cajon De Almaza,LONCOPUE
2224,19,Cajon De Los Patos,ÑORQUIN
2225,19,Cajon De Manzano,LONCOPUE
2226,19,Caviahue,ÑORQUIN
2227,19,Cerro De La Parva,LONCOPUE
2228,19,Chenquecura,ÑORQUIN
2229,19,Chochoy Mallin,ÑORQUIN
2230,19,Colipili,ÑORQUIN
2231,19,Copahue,ÑORQUIN
2232,19,El Bosque,ÑORQUIN
2233,19,El Huecu,ÑORQUIN
2234,19,El Pino Andino,LONCOPUE
2235,19,Haycu,ÑORQUIN
2236,19,Hualcupen,LONCOPUE
2237,19,Huarinchenque,PICUNCHES
2238,19,La Argentina,LONCOPUE
2239,19,Loncopue,LONCOPUE
2240,19,Mallin Del Toro,LONCOPUE
2241,19,Mulichinco,LONCOPUE
2242,19,Nalay Cullin,ÑORQUIN
2243,19,Ranqueles,ÑORQUIN
2244,19,Ranquilco,ÑORQUIN
2245,19,Ranquilon,ÑORQUIN
2246,19,Richoique,ÑORQUIN
2247,19,Santa Isabel,LONCOPUE
2248,19,Tralatue,ÑORQUIN
2249,19,Villa Mallin,ÑORQUIN
2250,19,Agrio Balsa,PICUNCHES
2251,19,Bajada Del Agrio,PICUNCHES
2252,19,Balneario Del Rio Agrio,PICUNCHES
2253,19,Balsa Del Rio Agrio,PICUNCHES
2254,15,Butaco,PEHUENCHES
2255,19,Churriaca,LONCOPUE
2256,19,Coihueco,LONCOPUE
2257,19,Ranquilhuaco,COLLON CURA
2258,19,San Bernardo,COLLON CURA
2259,19,Sañico,COLLON CURA
2260,19,Santa Isabel,COLLON CURA
2261,19,Santo Tomas,COLLON CURA
2262,19,Zaina Yegua,COLLON CURA
2263,19,Balsa Senillosa,CONFLUENCIA
2264,19,Campamento Dadin,CONFLUENCIA
2265,19,Chacras Neuquen,CONFLUENCIA
2266,19,China Muerta,CONFLUENCIA
2267,20,Colonia Los Canales,GRAL ROCA
2268,19,Los Jagueles,CONFLUENCIA
2269,19,Mina Ostia,CONFLUENCIA
2270,19,Minas Titan,CONFLUENCIA
2271,19,Plottier,CONFLUENCIA
2272,19,Senillosa,CONFLUENCIA
2273,19,Campamento Standar Oil,CONFLUENCIA
2274,19,Cerro Bandera,CONFLUENCIA
2275,19,Challaco,CONFLUENCIA
2276,19,Cutricutileo,CONFLUENCIA
2277,19,El Belcha,CONFLUENCIA
2278,19,El Bochinchero,CONFLUENCIA
2279,19,El Gaucho Parejo,CONFLUENCIA
2280,20,Barda Colorada,EL CUY
2281,20,Cerro De Policia,EL CUY
2282,20,Coronel Juan Jose Gomez,GRAL ROCA
2283,20,Coyue Co,EL CUY
2284,20,El Cuy,GRAL ROCA
2285,18,Colonia San Rosario,CALEU CALEU
2286,18,Colonia Vascongada,HUCAL
2287,18,Jacinto Arauz,HUCAL
2288,18,Traico Grande,HUCAL
2289,18,Villa Menguelle,HUCAL
2290,18,Abramo,HUCAL
2291,18,Cona Lauquen,GUATRACHE
2292,18,Cotita,HUCAL
2293,18,Dos Amigos,HUCAL
2294,18,Dos De Ipiña,HUCAL
2295,18,Dos Violetas,HUCAL
2296,18,El Lucero,HUCAL
2297,18,El Mirador,HUCAL
2298,18,Hucal,HUCAL
2299,18,Ipiña,HUCAL
2300,18,La Administracion,HUCAL
2301,18,La Catita,HUCAL
2302,18,La Constancia,HUCAL
2303,18,La Elva,GUATRACHE
2304,18,La Estrella Del Sud,HUCAL
2305,19,Loma De La Lata,CONFLUENCIA
2306,19,Neuquen,CONFLUENCIA
2307,19,Portezuelo Grande,CONFLUENCIA
2308,19,Rincon De Emilio,CONFLUENCIA
2309,20,Aguada De Los Pajaritos,GRAL ROCA
2310,20,Alanitos,EL CUY
2311,19,Colonia Valentina,CONFLUENCIA
2312,19,Colonia Valentina Sur,CONFLUENCIA
2313,20,Contralmirante Cordero,GRAL ROCA
2314,20,Cuenca Vidal,GRAL ROCA
2315,20,Ferri,GRAL ROCA
2316,20,Michi Honoca,EL CUY
2317,19,Planicie Banderita,CONFLUENCIA
2318,20,Cinco Saltos,GRAL ROCA
2319,20,La Picasa,GRAL ROCA
2320,19,Añelo,AÑELO
2321,19,Auca Mahuida,AÑELO
2322,20,Barda Del Medio,GRAL ROCA
2323,20,Colonia El Manzano,GRAL ROCA
2324,20,Coronel Vidal,GRAL ROCA
2325,20,Kilometro 1218,GRAL ROCA
2326,20,Lago Pellegrini,GRAL ROCA
2327,19,Los Chihuidos,AÑELO
2328,19,Los Chinitos,AÑELO
2329,19,Punta De Sierra,AÑELO
2330,19,San Patricio Del Chañar,AÑELO
2331,20,Sargento Vidal,GRAL ROCA
2332,19,Tratayen,AÑELO
2333,20,Villa Manzano,GRAL ROCA
2334,20,Aguara,GRAL ROCA
2335,20,Catriel,GRAL ROCA
2336,20,Colonia Almte Guerrico,GRAL ROCA
2337,20,Cerro Francisco,CONESA
2338,20,Canllequin,EL CUY
2339,20,Carri Yegua,EL CUY
2340,20,Chasico,EL CUY
2341,20,Cura Lauquen,EL CUY
2342,20,El Cacique,EL CUY
2343,20,El Camaruro,EL CUY
2344,20,El Gaucho Pobre,EL CUY
2345,20,El Jardinero,EL CUY
2346,20,Hua-Miche,EL CUY
2347,20,Jita Rusia,EL CUY
2348,20,Kili Malal,EL CUY
2349,20,La Angostura,EL CUY
2350,20,La Chilena,EL CUY
2351,20,La Criollita,EL CUY
2352,20,La Estrella,EL CUY
2353,19,Chichiguay,COLLON CURA
2354,19,Chimehuin,LACAR
2355,19,Las Mercedes,COLLON CURA
2356,19,Pampa Del Malleo,HUILICHES
2357,19,Peña Colorada,COLLON CURA
2358,19,Pilo Lil,CATAN LIL
2359,19,Quentrenquen,LACAR
2360,19,Quinquimitreo,LACAR
2361,19,Tipiliuke,LACAR
2362,20,Barrio Ñireco,BARILOCHE
2363,20,El Condor Estancia,BARILOCHE
2364,19,Isla Victoria,LOS LAGOS
2365,20,Los Juncos,PILCANIYEU
2366,19,Peninsula Huemul,LOS LAGOS
2367,20,Perito Moreno,PILCANIYEU
2368,19,Puerto Anchorena,LOS LAGOS
2369,20,Puerto Pichi Mahuida,BARILOCHE
2370,20,Puerto Tigre,BARILOCHE
2371,20,San Carlos De Bariloche,BARILOCHE
2372,20,Arroyo Chacay,PILCANIYEU
2373,19,Cullin Manzano,LOS LAGOS
2374,19,El Coihue,LOS LAGOS
2375,19,El Cruce,LOS LAGOS
2376,20,El Foyel,BARILOCHE
2377,19,Estancia Huemul,LOS LAGOS
2378,20,Panquehuao,PILCANIYEU
2379,19,Juaranco,MINAS
2380,19,La Cienaga,CHOS MALAL
2381,19,La Cieneguita,CHOS MALAL
2382,19,La Primavera,MINAS
2383,19,La Salada,CHOS MALAL
2384,19,Las Abejas,CHOS MALAL
2385,19,Las Cortaderas,PEHUENCHES
2386,19,Las Lagunas,MINAS
2387,19,Las Ovejas,MINAS
2388,19,Las Saladas,CHOS MALAL
2389,19,Leuto Caballo,CHOS MALAL
2390,19,Lileo,MINAS
2391,19,Los Carrizos,MINAS
2392,19,Los Cisnes,MINAS
2393,19,Los Entierros,CHOS MALAL
2394,19,Los Menucos,CHOS MALAL
2395,19,Los Miches,MINAS
2396,19,Los Molles,CHOS MALAL
2397,19,Los Tres Chorros,CHOS MALAL
2398,19,Luicoco,CHOS MALAL
2399,19,Luin Coco,CHOS MALAL
2400,20,Luis Beltran,AVELLANEDA
2401,20,Paso Lezcano,AVELLANEDA
2402,20,Cañadon De Los Sauces,AVELLANEDA
2403,20,Cerro Galense,AVELLANEDA
2404,20,Colonia Josefa,AVELLANEDA
2405,20,Estancia Las Julias,AVELLANEDA
2406,20,Isla Chica,AVELLANEDA
2407,20,La Julia,AVELLANEDA
2408,20,Lamarque,AVELLANEDA
2409,20,Paso Peñalva,AVELLANEDA
2410,20,Pomona,AVELLANEDA
2411,20,Salitral Negro,AVELLANEDA
2412,20,Santa Genoveva,AVELLANEDA
2413,20,Chimpay,AVELLANEDA
2414,20,Coronel Belisle,AVELLANEDA
2415,20,Darwin,AVELLANEDA
2416,20,El Hinojo,AVELLANEDA
2417,20,El Molino,AVELLANEDA
2418,20,La Esmeralda,AVELLANEDA
2419,20,La Juanita,AVELLANEDA
2420,20,San Pablo,AVELLANEDA
2421,20,Santa Gregoria,AVELLANEDA
2422,20,Santa Nicolasa,AVELLANEDA
2423,20,Chelforo,AVELLANEDA
2424,18,Costa Del Rio Colorado,CURA-CO
2425,18,La Providencia,CURA-CO
2426,20,La Sim Bombo,AVELLANEDA
2427,20,La Teodolina,AVELLANEDA
2428,18,La Vasconia,CURA-CO
2429,18,Lote 7,CURA-CO
2430,20,Mira Pampa,AVELLANEDA
2431,18,San Eduardo,CURA-CO
2432,20,Santa Julia,AVELLANEDA
2433,19,Buena Esperanza,LACAR
2434,19,Caminera San Martin De Los Andes,LACAR
2435,19,Chapelco,LACAR
2436,19,El Cerrito,LACAR
2437,19,El Oasis,LACAR
2438,19,El Porvenir,LACAR
2439,19,Filo Hua Hum,LACAR
2440,19,Hua-Hum,LACAR
2441,19,La Fortuna,LACAR
2442,19,Lago Lolog,LACAR
2443,19,Las Bandurrias,LACAR
2444,19,Lascar,LACAR
2445,19,Log Log,LACAR
2446,19,Meliquina,LACAR
2447,19,Quila Quina,LACAR
2448,19,Quita Quina,LACAR
2449,19,San Martin De Los Andes,LACAR
2450,19,Trompul,LACAR
2451,19,Villa Paur,LACAR
2452,19,Chiquillihuin,HUILICHES
2453,19,Collun-Co,HUILICHES
